Record ID,File Name,Assignment ID,Year,Person,Keywords,Creators,Date
207892308,Hearst_2292_Fr.jpg,CPR6931p,2016-04-15,"Frank A. Bennack,Mary Lake Bennack","People @ Work,Mary Lake Bennack,Texas 2016,Mark Lake Bennack,Frank A. Bennack,2016,Frank Bennack,Friday,Events,Texas,FAB",CHRIS_CASELLI,
207892309,Hearst_3494_Fr.jpg,CPR6931p,2016-04-15,Jillian Steadman,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Jillian Steadman",CHRIS_CASELLI,
207892310,Hearst_4094_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892311,Hearst_2154_Fr.jpg,CPR6931p,2016-04-15,Mary Lake Bennack,"People @ Work,Mary Lake Bennack,Texas 2016,Mark Lake Bennack,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892312,Hearst_2209_Fr.jpg,CPR6931p,2016-04-15,"Steve Hobbs,Carlton Charles","People @ Work,Texas 2016,Carlton Charles,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892313,Hearst_3180_Fr.jpg,CPR6931p,2016-04-15,Suzy Malloch,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Suzy Malloch",CHRIS_CASELLI,
207892314,Hearst_4365_Fr.jpg,CPR6931p,2016-04-15,"Alison Krauss,Frank A. Bennack","People @ Work,Texas 2016,Alison Krauss,Frank A. Bennack,2016,Frank Bennack,Friday,Events,Texas,FAB",CHRIS_CASELLI,
207892315,Hearst_2059_Fr.jpg,CPR6931p,2016-04-15,"Paul Taylor,Duncan Edwards,Gregory Dorn","People @ Work,Texas 2016,2016,Friday,Events,Texas,Greg Dorn,Duncan Edwards,Gregory Dorn",CHRIS_CASELLI,
207892316,Hearst_2090_Fr.jpg,CPR6931p,2016-04-15,"Roger Keating,Lou Keating","People @ Work,Texas 2016,2016,Lou Keating,Friday,Events,Texas,Roger Keating",CHRIS_CASELLI,
207892317,Hearst_2206_Fr.jpg,CPR6931p,2016-04-15,"Ken Bronfin,Rob Barrett,Ruth Barrett","People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892318,Hearst_3424_Fr.jpg,CPR6931p,2016-04-15,"Lou Keating,Roger Keating","People @ Work,Texas 2016,2016,Lou Keating,Friday,Events,Texas,Roger Keating",CHRIS_CASELLI,
207892319,Hearst_3651_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892320,Hearst_3273_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892321,Hearst_4041_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892322,Hearst_2114_Fr.jpg,CPR6931p,2016-04-15,"Sabah DeLuca,Mike DeLuca","People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892323,Hearst_3275_Fr.jpg,CPR6931p,2016-04-15,Angela Aldam,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Angela Aldam",CHRIS_CASELLI,
207892324,Hearst_3468_Fr.jpg,CPR6931p,2016-04-15,"Roger Keating,Lou Keating,Jillian Steadman,Steve Hobbs,Mary Dell Berning","People @ Work,Texas 2016,2016,Lou Keating,Friday,Events,Texas,Roger Keating,Jillian Steadman",CHRIS_CASELLI,
207892325,Hearst_2054_Fr.jpg,CPR6931p,2016-04-15,"Frank A. Bennack,Mary Lake Bennack","People @ Work,Mary Lake Bennack,Texas 2016,Mark Lake Bennack,Frank A. Bennack,2016,Frank Bennack,Friday,Events,Texas,FAB",CHRIS_CASELLI,
207892326,Hearst_4175_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892327,Hearst_3270_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892328,Hearst_3466_Fr.jpg,CPR6931p,2016-04-15,"Jillian Steadman,Lou Keating,Roger Keating,Steve Hobbs,Mary Dell Berning","People @ Work,Texas 2016,2016,Lou Keating,Friday,Events,Texas,Roger Keating,Jillian Steadman",CHRIS_CASELLI,
207892329,Hearst_3278_Fr.jpg,CPR6931p,2016-04-15,Paul Taylor,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892330,Hearst_4047_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892331,Hearst_4044_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892332,Hearst_2013_Fr.jpg,CPR6931p,2016-04-15,Frank A. Bennack,"People @ Work,Texas 2016,Frank A. Bennack,2016,Frank Bennack,Friday,Events,Texas,FAB",CHRIS_CASELLI,
207892333,Hearst_3240_Fr.jpg,CPR6931p,2016-04-15,Debi Chirichella,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Debi Chirichella",CHRIS_CASELLI,
207892334,Hearst_3242_Fr.jpg,CPR6931p,2016-04-15,"Steve Swartz,Roger Pashcke","People @ Work,Texas 2016,Steve Swartz,Steven R. Swartz,2016,Friday,Events,SRS,Texas",CHRIS_CASELLI,
207892335,Hearst_3550_Fr.jpg,CPR6931p,2016-04-15,Eve Burton,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Eve Burton",CHRIS_CASELLI,
207892336,Hearst_3096_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892337,Hearst_4014_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892338,Hearst_2182_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892339,Hearst_3085_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892340,Hearst_2275_Fr.jpg,CPR6931p,2016-04-15,"Steve Swartz,Tina Swartz","People @ Work,Texas 2016,Steven R. Swartz,Steve Swartz,2016,Friday,Events,SRS,Texas,Tina Swartz",CHRIS_CASELLI,
207892341,Hearst_4016_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892342,Hearst_2201_Fr.jpg,CPR6931p,2016-04-15,"Phil Wiser,Jim Asher","People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892343,Hearst_3052_Fr.jpg,CPR6931p,2016-04-15,Eve Burton,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Eve Burton",CHRIS_CASELLI,
207892344,Hearst_3248_Fr.jpg,CPR6931p,2016-04-15,Kathryn Paschke,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892345,Hearst_2628_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892346,Hearst_2277_Fr.jpg,CPR6931p,2016-04-15,"Steve Swartz,Tina Swartz","People @ Work,Texas 2016,Steven R. Swartz,Steve Swartz,2016,Friday,Events,SRS,Texas,Tina Swartz",CHRIS_CASELLI,
207892347,Hearst_3185_Fr.jpg,CPR6931p,2016-04-15,Suzy Malloch,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Suzy Malloch",CHRIS_CASELLI,
207892348,Hearst_4265_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892349,Hearst_2280_Fr.jpg,CPR6931p,2016-04-15,"Steve Swartz,Tina Swartz","People @ Work,Texas 2016,Steven R. Swartz,Steve Swartz,2016,Friday,Events,SRS,Texas,Tina Swartz",CHRIS_CASELLI,
207892350,Hearst_2465_Fr.jpg,CPR6931p,2016-04-15,Digger Granville-Smith,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892351,Hearst_2100_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892352,Hearst_4038_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892353,Hearst_4374_Fr.jpg,CPR6931p,2016-04-15,"Alison Krauss,Frank A. Bennack","People @ Work,Texas 2016,Alison Krauss,Frank A. Bennack,2016,Frank Bennack,Friday,Events,Texas,FAB",CHRIS_CASELLI,
207892354,Hearst_2514_Fr.jpg,CPR6931p,2016-04-15,"Duncan Edwards,Suzy Malloch","People @ Work,Texas 2016,2016,Friday,Events,Texas,Suzy Malloch,Duncan Edwards",CHRIS_CASELLI,
207892355,Hearst_2667_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892356,Hearst_4019_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892357,Hearst_2362_Fr.jpg,CPR6931p,2016-04-15,Staff,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892359,Hearst_3267_Fr.jpg,CPR6931p,2016-04-15,Steve Swartz,"People @ Work,Texas 2016,Steve Swartz,Steven R. Swartz,2016,Friday,Events,SRS,Texas",CHRIS_CASELLI,
207892360,Hearst_3158_Fr.jpg,CPR6931p,2016-04-15,Suzy Malloch,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Suzy Malloch",CHRIS_CASELLI,
207892361,Hearst_2065_Fr.jpg,CPR6931p,2016-04-15,"Paul Taylor,Duncan Edwards,Gregory Dorn","People @ Work,Texas 2016,2016,Friday,Events,Texas,Greg Dorn,Duncan Edwards,Gregory Dorn",CHRIS_CASELLI,
207892362,Hearst_2231_Fr.jpg,CPR6931p,2016-04-15,Staff,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892363,Hearst_4052_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892364,Hearst_3455_Fr.jpg,CPR6931p,2016-04-15,Jillian Steadman,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Jillian Steadman",CHRIS_CASELLI,
207892365,Hearst_2304_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892366,Hearst_2457_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892367,Hearst_4128_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892368,Hearst_3234_Fr.jpg,CPR6931p,2016-04-15,Jillian Steadman,"People @ Work,Texas 2016,2016,Friday,Events,Texas,Jillian Steadman",CHRIS_CASELLI,
207892369,Hearst_2623_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892370,Hearst_3209_Fr.jpg,CPR6931p,2016-04-15,"Lili Root,Mary Dell Berning","People @ Work,Texas 2016,2016,Friday,Events,Texas,Lili Root",CHRIS_CASELLI,
207892371,Hearst_2599_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892372,Hearst_2577_Fr.jpg,CPR6931p,2016-04-15,Steve Swartz,"People @ Work,Texas 2016,Steven R. Swartz,Steve Swartz,2016,Friday,Events,SRS,Texas",CHRIS_CASELLI,
207892373,Hearst_3398_Fr.jpg,CPR6931p,2016-04-15,"Lou Keating,Roger Keating","People @ Work,Texas 2016,2016,Lou Keating,Friday,Events,Texas,Roger Keating",CHRIS_CASELLI,
207892374,Hearst_4011_Fr.jpg,CPR6931p,2016-04-15,Alison Krauss,"People @ Work,Texas 2016,Alison Krauss,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892375,Hearst_2283_Fr.jpg,CPR6931p,2016-04-15,"Steve Swartz,Tina Swartz","People @ Work,Texas 2016,Steven R. Swartz,Steve Swartz,2016,Friday,Events,SRS,Texas,Tina Swartz",CHRIS_CASELLI,
207892376,Hearst_3662_Fr.jpg,CPR6931p,2016-04-15,Kathryn Paschke,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892377,Hearst_3046_Fr.jpg,CPR6931p,2016-04-15,Lucchese,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892378,Hearst_3520_Fr.jpg,CPR6931p,2016-04-15,"Mary Dell Berning,Steve Hobbs","People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892379,Hearst_3191_Fr.jpg,CPR6931p,2016-04-15,,"People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892380,Hearst_3400_Fr.jpg,CPR6931p,2016-04-15,"Lou Keating,Roger Keating","People @ Work,Texas 2016,2016,Lou Keating,Friday,Events,Texas,Roger Keating",CHRIS_CASELLI,
207892381,Hearst_3673_Fr.jpg,CPR6931p,2016-04-15,"Debra Shriver,Jerry Shriver","People @ Work,Texas 2016,2016,Friday,Events,Texas",CHRIS_CASELLI,
207892382,Hearst_3223_Fr.jpg,CPR6931p,2016-04-15,"Debi Chirichella,Mary Dell Berning","People @ Work,Texas 2016,2016,Friday,Events,Texas,Debi Chirichella",CHRIS_CASELLI,
207892383,Hearst_0387_Th.jpg,CPR6931p,2016-04-14,"Lincoln Millstein,Dan Rather","People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892384,Hearst_1020_Th.jpg,CPR6931p,2016-04-14,"Dan Rather,Gil Maurer,Tina Swartz","People @ Work,Texas 2016,2016,Thursday,Events,Texas,Tina Swartz",CHRIS_CASELLI,
207892385,Hearst_0219_Th.jpg,CPR6931p,2016-04-14,Virginie Niedermayer,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892386,Hearst_0535_Th.jpg,CPR6931p,2016-04-14,Sarah Edwards,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892387,Hearst_1157_Th.jpg,CPR6931p,2016-04-14,Eve Burton,"People @ Work,Texas 2016,2016,Thursday,Events,Texas,Eve Burton",CHRIS_CASELLI,
207892388,Hearst_0533_Th.jpg,CPR6931p,2016-04-14,Jane Dorn,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892389,Hearst_0539_Th.jpg,CPR6931p,2016-04-14,Sarah Edwards,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892390,Hearst_0383_Th.jpg,CPR6931p,2016-04-14,Tina Swartz,"People @ Work,Texas 2016,2016,Thursday,Events,Texas,Tina Swartz",CHRIS_CASELLI,
207892391,Hearst_0859_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892392,Hearst_0293_Th.jpg,CPR6931p,2016-04-14,"Angela Aldam,Sabah DeLuca","People @ Work,Texas 2016,2016,Thursday,Events,Texas,Angela Aldam",CHRIS_CASELLI,
207892393,Hearst_0213_Th.jpg,CPR6931p,2016-04-14,"Duncan Edwards,Roger Keating,Troy Young","People @ Work,Texas 2016,2016,Thursday,Events,Texas,Roger Keating,Duncan Edwards,Troy Young",CHRIS_CASELLI,
207892394,Hearst_1099_Th.jpg,CPR6931p,2016-04-14,,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892395,Hearst_0810_Th.jpg,CPR6931p,2016-04-14,Doris Kearns Goodwin,"People @ Work,Texas 2016,2016,Thursday,Events,Texas,Doris Kearns Goodwin",CHRIS_CASELLI,
207892396,Hearst_0984_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892397,Hearst_0342_Th.jpg,CPR6931p,2016-04-14,"Mary Lake Bennack,Frank A. Bennack,Mrs. Rather,Doris Kearns Goodwin,Dan Rather,Gil Maurer","People @ Work,Mary Lake Bennack,Texas 2016,Mark Lake Bennack,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892398,Hearst_1097_Th.jpg,CPR6931p,2016-04-14,Jillian Steadman,"People @ Work,Texas 2016,2016,Thursday,Events,Texas,Jillian Steadman",CHRIS_CASELLI,
207892399,Hearst_0666_Th.jpg,CPR6931p,2016-04-14,Staff,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892400,Hearst_1116_Th.jpg,CPR6931p,2016-04-14,Michael Clinton,"People @ Work,Michael A. Clinton,Texas 2016,2016,Thursday,Events,Texas,Michael Clinton,MAC",CHRIS_CASELLI,
207892401,Hearst_1093_Th.jpg,CPR6931p,2016-04-14,Jillian Steadman,"People @ Work,Texas 2016,2016,Thursday,Events,Texas,Jillian Steadman",CHRIS_CASELLI,
207892402,Hearst_0307_Th.jpg,CPR6931p,2016-04-14,"Troy Young,Lou Lambert","People @ Work,Texas 2016,2016,Thursday,Events,Texas,Troy Young",CHRIS_CASELLI,
207892403,Hearst_1067_Th.jpg,CPR6931p,2016-04-14,Doris Kearns Goodwin,"People @ Work,Texas 2016,2016,Thursday,Events,Texas,Doris Kearns Goodwin",CHRIS_CASELLI,
207892404,Hearst_0309_Th.jpg,CPR6931p,2016-04-14,"Troy Young,Lou Lambert","People @ Work,Texas 2016,2016,Thursday,Events,Texas,Troy Young",CHRIS_CASELLI,
207892405,Hearst_1065_Th.jpg,CPR6931p,2016-04-14,Dan Rather,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892406,Hearst_1058_Th.jpg,CPR6931p,2016-04-14,Dan Rather,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892407,Hearst_0286_Th.jpg,CPR6931p,2016-04-14,Lincoln Millstein,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892408,Hearst_1127_Th.jpg,CPR6931p,2016-04-14,"John Finck,David Carey","People @ Work,Texas 2016,2016,Thursday,Events,Texas,David Carey",CHRIS_CASELLI,
207892409,Hearst_0542_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892410,Hearst_0690_Th.jpg,CPR6931p,2016-04-14,"Lili Root,Debra Shriver,Autumn Rich,Tracy Kontos Nunez","People @ Work,Texas 2016,2016,Thursday,Events,Texas,Lili Root",CHRIS_CASELLI,
207892411,Hearst_0715_Th.jpg,CPR6931p,2016-04-14,Steve Hobbs,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892412,Hearst_0803_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892413,Hearst_0339_Th.jpg,CPR6931p,2016-04-14,"Mary Lake Bennack,Frank A. Bennack,Mrs. Rather,Doris Kearns Goodwin,Dan Rather,Gilbert C. Maurer,Gil Maurer","Mary Lake Bennack,Frank Bennack,FAB,People @ Work,GCM,Texas 2016,Mark Lake Bennack,Frank A. Bennack,2016,Thursday,Events,Texas,Doris Kearns Goodwin,Gilbert C. Maurer,Gil Maurer",CHRIS_CASELLI,
207892414,Hearst_0335_Th.jpg,CPR6931p,2016-04-14,"Mary Lake Bennack,Frank A. Bennack,Mrs. Rather,Doris Kearns Goodwin,Dan Rather,Gil Maurer","People @ Work,Mary Lake Bennack,Texas 2016,Mark Lake Bennack,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892415,Hearst_0659_Th.jpg,CPR6931p,2016-04-14,Bill Kager,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892416,Hearst_1101_Th.jpg,CPR6931p,2016-04-14,"Mary Lake Bennack,Mrs. Rather,Dan Rather","People @ Work,Mary Lake Bennack,Texas 2016,Mark Lake Bennack,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892417,Hearst_0208_Th.jpg,CPR6931p,2016-04-14,"Mel Berning,Duncan Edwards,George Kliavkoff","People @ Work,Texas 2016,2016,Thursday,Events,Texas,Duncan Edwards",CHRIS_CASELLI,
207892418,Hearst_0484_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892419,Hearst_0922_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892420,Hearst_0756_Th.jpg,CPR6931p,2016-04-14,Steve Swartz,"People @ Work,Texas 2016,Steven R. Swartz,Steve Swartz,2016,Thursday,Events,SRS,Texas",CHRIS_CASELLI,
207892421,Hearst_0331_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Dan Rather,Mrs. Rather,Doris Kearns Goodwin,Gil Maurer,Mary Lake Bennack","People @ Work,Mary Lake Bennack,Texas 2016,Mark Lake Bennack,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892422,Hearst_0477_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin,Steve Swartz,Nancy Dubuc","Frank Bennack,FAB,People @ Work,Texas 2016,Steve Swartz,Steven R. Swartz,Frank A. Bennack,2016,Thursday,Events,SRS,Texas,Doris Kearns Goodwin",CHRIS_CASELLI,
207892423,Hearst_0774_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892424,Hearst_0408_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Lili Root","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Lili Root",CHRIS_CASELLI,
207892425,Hearst_0752_Th.jpg,CPR6931p,2016-04-14,Steve Swartz,"People @ Work,Texas 2016,Steven R. Swartz,Steve Swartz,2016,Thursday,Events,SRS,Texas",CHRIS_CASELLI,
207892426,Hearst_0908_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892427,Hearst_0919_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892428,Hearst_0270_Th.jpg,CPR6931p,2016-04-14,"Eve Burton,Roger Keating","People @ Work,Texas 2016,2016,Thursday,Events,Texas,Roger Keating,Eve Burton",CHRIS_CASELLI,
207892429,Hearst_0369_Th.jpg,CPR6931p,2016-04-14,Mary Dell Berning,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892430,Hearst_0870_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892431,Hearst_0230_Th.jpg,CPR6931p,2016-04-14,Sabah DeLuca,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892433,Hearst_0649_Th.jpg,CPR6931p,2016-04-14,Michael Kizilbash,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892434,Hearst_0515_Th.jpg,CPR6931p,2016-04-14,Jillian Steadman,"People @ Work,Texas 2016,2016,Thursday,Events,Texas,Jillian Steadman",CHRIS_CASELLI,
207892435,Hearst_0834_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892436,Hearst_1081_Th.jpg,CPR6931p,2016-04-14,Dan Rather,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892437,Hearst_0458_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Nancy DeLuca","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB",CHRIS_CASELLI,
207892438,Hearst_1078_Th.jpg,CPR6931p,2016-04-14,Dan Rather,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892439,Hearst_0330_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin,Gil Maurer","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892440,Hearst_0780_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892441,Hearst_0777_Th.jpg,CPR6931p,2016-04-14,"Frank A. Bennack,Doris Kearns Goodwin","People @ Work,Texas 2016,Frank A. Bennack,2016,Thursday,Frank Bennack,Events,Texas,FAB,Doris Kearns Goodwin",CHRIS_CASELLI,
207892442,Hearst_0733_Th.jpg,CPR6931p,2016-04-14,Staff,"People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892443,Hearst_0450_Th.jpg,CPR6931p,2016-04-14,"Dan Rather,Ted Niedermayer","People @ Work,Texas 2016,2016,Thursday,Events,Texas",CHRIS_CASELLI,
207892444,Hearst_0938_Th.jpg,CPR6931p,2016-04-14,Doris Kearns Goodwin,"People @ Work,Texas 2016,2016,Thursday,Events,Texas,Doris Kearns Goodwin",CHRIS_CASELLI,
